2,'q','kss','qxy'
1,'zm','csq','wes'
5,'hty','tdl','q'
10,'wpa','pwb','fce'
8,'my','q','a'
6,'b','fhd','sj'
8,'fw','g','p'
7,'sd','gx','rbu'
5,'sy','ap','itn'
9,'ln','js','g'
8,'v','eqy','rq'
11,'dy','mm','t'
1,'ra','xj','lr'
3,'imt','o','h'
6,'nkz','zo','f'
11,'jff','ksr','h'
6,'q','v','heq'
1,'u','k','kn'
4,'nz','u','cda'
6,'y','xp','sg'
11,'m','cns','g'
5,'fhg','au','sq'
10,'olg','clj','sv'
9,'s','q','xc'
7,'nf','n','v'
5,'vg','eal','ur'
1,'bbv','g','r'
9,'sba','y','h'
8,'wo','ux','axe'
3,'k','jl','l'
11,'cu','j','n'
5,'e','nwu','h'
2,'cjp','xz','sb'
9,'jz','vue','dyk'
4,'tk','uf','rm'
6,'tk','dr','t'
9,'xa','obx','ly'
7,'kk','v','hvb'
2,'okc','jyt','lje'
5,'f','tn','k'
3,'bxl','gbu','b'
8,'s','y','xs'
1,'z','e','l'
6,'w','ef','r'
6,'xdw','li','mt'
10,'jai','t','dz'
6,'tnn','xq','ydc'
5,'bmr','sjc','p'
7,'jq','yvz','yx'
4,'avu','s','bsq'
9,'s','ah','cth'
7,'j','i','afn'
10,'b','k','zio'
10,'qax','pd','g'
2,'cyb','ugm','spa'
1,'q','vw','gft'
5,'x','py','rwd'
3,'dvl','hnw','i'
9,'ls','m','b'
4,'zpl','xkk','sn'
11,'ie','a','iy'
2,'tmn','bb','s'
11,'zw','va','t'
6,'l','mh','on'
4,'k','jw','t'
9,'nl','p','x'
11,'f','r','n'
1,'nx','grf','xq'
2,'p','p','oer'
1,'oen','r','hnx'
3,'pkc','qmo','u'
7,'f','jiy','e'
9,'m','f','wjs'
11,'d','qbs','wtb'
6,'q','f','x'
11,'hyy','mc','os'
2,'dzk','yc','cv'
10,'c','fa','svt'
3,'j','t','o'
9,'j','y','j'
1,'ov','cct','wb'
4,'sjm','ubu','py'
10,'wz','tk','eh'
5,'u','gl','ssb'
9,'sax','rm','k'
8,'d','p','kcr'
4,'y','im','ylo'
9,'cra','hs','fs'
3,'jti','e','mp'
2,'p','a','tl'
11,'uw','vg','i'
3,'xg','yb','joo'
8,'uu','bhd','x'
2,'x','i','ok'
8,'ot','js','seh'
7,'ti','uig','jfa'
4,'n','l','p'
5,'tf','kp','oyo'
3,'w','v','rj'
6,'h','gr','x'
7,'h','ctf','ogu'
10,'fx','i','hx'
1,'su','j','fng'
8,'yfn','mso','cxp'
6,'alk','q','ts'
3,'rwn','x','dx'
4,'xam','jaq','i'
5,'nfw','qm','q'
7,'dd','x','ouq'
5,'ik','sb','ud'
1,'wx','yi','elg'
2,'vnd','ign','rmm'
2,'suj','kyp','j'
6,'ok','up','x'
8,'x','m','bq'
11,'bzz','kzf','cod'
6,'rq','mub','hh'
5,'n','jfc','vfq'
5,'wvs','bt','p'
11,'n','ib','n'
10,'k','qb','a'
4,'q','yb','sen'
11,'lu','uoh','s'
10,'wh','wx','wb'
9,'rep','glc','lhv'
3,'wd','x','yj'
9,'o','idz','nth'
9,'j','eu','l'
10,'gms','cf','j'
1,'fve','vgg','ivh'
2,'vqy','nkx','w'
11,'zz','n','sat'
1,'y','a','z'
1,'n','ftt','yx'
4,'zv','jtz','vws'
10,'s','q','bbf'
5,'ugq','sfk','gtb'
3,'dfs','zd','wbp'
6,'ma','v','m'
1,'m','p','fum'
2,'hfa','h','nw'
10,'kwy','hvw','yql'
9,'usd','a','de'
6,'yg','si','f'
7,'dmt','h','x'
3,'ai','xv','kdm'
1,'nps','a','mu'
4,'qgl','d','hlk'
3,'bqc','nlk','wf'
6,'goo','ia','os'
6,'d','hq','vx'
11,'xpt','tk','f'
8,'wxx','dap','qyy'
11,'lb','zx','ahd'
2,'i','mwb','v'
8,'hi','bzn','d'
5,'oo','ygl','jye'
1,'ebx','mgq','bw'
2,'fy','j','yl'
6,'wn','scu','pp'
9,'xpj','w','r'
5,'a','z','qj'
6,'ls','e','oe'
9,'el','fp','owg'
3,'d','h','x'
2,'cob','k','wfx'
7,'m','z','fez'
3,'eyn','n','l'
4,'s','iub','lpb'
6,'w','asc','jc'
1,'h','ed','f'
1,'aag','nu','a'
7,'khv','vx','ek'
8,'mep','ppe','m'
2,'mi','d','uh'
7,'oiw','dp','cc'
4,'vo','rv','yd'
4,'qpb','f','q'
2,'pu','l','bp'
5,'rcw','ock','e'
5,'dp','k','pb'
1,'wi','bs','cgi'
1,'reo','w','qa'
5,'zsy','d','rbg'
5,'kw','l','v'
4,'n','y','dx'
6,'z','hu','nm'
8,'n','uh','ok'
8,'vv','h','zjk'
10,'ea','ijt','w'
5,'j','ml','i'
2,'y','h','qj'
8,'ux','tnh','zvs'
7,'aoz','unm','aix'
9,'sg','o','h'
5,'ovd','r','ypi'
8,'fel','epi','qu'
10,'u','gj','q'
10,'m','j','pap'
3,'eum','my','xuf'
2,'pa','ph','ubw'
5,'cs','gy','yvk'
9,'gcr','j','vb'
3,'jy','ml','qjr'
4,'oae','tsi','ndn'
8,'fh','za','ix'
2,'pyn','glc','vj'
10,'mwh','oya','j'
1,'n','ya','mdp'
2,'bjy','lu','nl'
6,'h','pd','fgw'
4,'a','pyd','ef'
11,'dct','o','r'
5,'nc','lni','osh'
8,'flb','d','frx'
6,'iv','gm','ddo'
2,'of','j','g'
5,'wiw','ldw','n'
11,'kp','wm','yy'
4,'h','xyq','x'
2,'dq','oof','qpu'
6,'k','tk','cg'
2,'a','ti','s'
10,'zuc','ik','d'
6,'n','i','k'
2,'sff','e','a'
2,'qv','vmn','dth'
6,'g','h','oyk'
7,'e','f','shc'
10,'ft','h','x'
5,'a','tj','a'
2,'as','fp','dv'
7,'uir','sm','szw'
4,'ih','zf','o'
4,'khh','hug','bc'
10,'ed','w','c'
3,'iv','wi','o'
8,'v','k','c'
11,'tn','er','lkn'
6,'ugt','vab','xt'
2,'gdd','ndl','x'
6,'p','t','bvq'
4,'mx','kxm','z'
11,'kpo','crc','wn'
3,'yp','xnj','vgc'
7,'uvw','x','vhj'
3,'vc','lsr','c'
3,'ik','x','bw'
7,'d','krj','b'
11,'fe','lqe','qn'
1,'jyu','gor','bp'
10,'tu','ni','lbv'
7,'d','ov','hm'
8,'kp','lp','jy'
10,'yzw','kz','u'
10,'o','rp','ckv'
6,'dw','po','er'
11,'v','fbq','tf'
1,'lkl','o','upg'
11,'ydl','l','q'
6,'jd','d','dg'
5,'n','bp','z'
5,'kv','fir','ghr'
4,'bha','ju','vh'
8,'a','qre','gzg'
8,'c','bu','s'
9,'im','wuv','zwf'
3,'w','bpw','l'
8,'ztb','z','p'
8,'ew','kfj','o'
8,'a','nd','mo'
3,'z','res','p'
11,'o','yvz','eub'
10,'jg','etm','ic'
11,'hvj','rgg','zaq'
2,'i','de','zjf'
5,'v','dwf','ybf'
9,'j','a','aq'
11,'ejp','enr','r'
5,'xzj','eb','kd'
5,'ya','w','zdf'
11,'y','en','ra'
11,'n','y','rj'
7,'pyc','k','epz'
4,'ou','p','sa'
4,'fci','lrr','ip'
10,'z','o','fta'
11,'tfy','fjd','avv'
8,'iq','uhh','mun'
7,'b','bzf','x'
7,'lw','r','o'
2,'pmr','em','vd'
8,'ct','vd','q'
8,'c','ki','j'
4,'aua','w','eos'
11,'pqz','im','mk'
8,'u','ei','u'
11,'b','qz','brx'
6,'exw','jkt','p'
5,'it','zdm','y'
3,'v','t','q'
8,'o','ii','l'
9,'cd','kr','c'
11,'hkg','uwl','e'
10,'tz','w','axs'
10,'syn','oi','hvo'
4,'i','prq','u'
4,'pcv','dip','qas'
8,'aep','cws','c'
10,'b','cfg','exz'
8,'na','qps','lw'
11,'spr','on','q'
7,'l','wn','ua'
8,'obw','vde','tc'
10,'ju','ucz','z'
1,'sr','w','qwc'
2,'vc','qt','ygv'
1,'v','xur','gtu'
8,'prz','qs','hgn'
8,'nr','r','sf'
8,'uw','cq','fpm'
3,'tk','t','g'
7,'l','cwm','el'
11,'qhd','s','kqg'
7,'wyl','ep','mwv'
8,'sfu','mr','vvk'
3,'v','i','gpt'
4,'z','fw','ym'
2,'for','gn','rem'
10,'hea','t','ne'
3,'d','x','ux'
10,'kdf','m','og'
6,'t','bj','ph'
11,'xti','orj','ue'
9,'dtj','m','xq'
10,'ks','kq','x'
5,'bh','ts','lu'
11,'p','j','o'
11,'r','cp','hwu'
10,'lt','f','prc'
8,'g','dt','u'
6,'f','klv','nu'
8,'yv','fu','q'
1,'kbf','o','c'
4,'gd','q','hf'
11,'mrl','f','p'
2,'mls','kf','ta'
6,'vwg','b','z'
8,'qi','irf','zi'
5,'nu','lbh','rx'
7,'hs','ouq','b'
9,'u','wyu','dxy'
7,'wc','st','hle'
4,'ys','ozk','zz'
2,'myn','mte','ch'
9,'fku','lbh','ia'
5,'e','vhw','y'
10,'hpz','tmm','k'
9,'i','d','ea'
8,'t','nci','s'
3,'u','j','a'
8,'h','xnv','vut'
2,'flm','gb','yv'
5,'yqd','d','ap'
6,'u','zx','w'
4,'qcw','gvg','hyk'
2,'kj','aoh','phg'
6,'sb','czr','yy'
1,'vu','maj','rsa'
1,'un','wpt','lz'
3,'jty','w','b'
10,'v','w','d'
6,'ans','d','i'
7,'kn','kwb','gg'
9,'tr','zqx','s'
9,'siu','bu','bsn'
6,'h','x','smf'
4,'b','is','g'
11,'qs','ni','iy'
7,'f','c','p'
10,'ke','cef','cot'
6,'r','brk','v'
11,'cou','sg','z'
1,'mgj','seh','ydv'
2,'mo','hw','oll'
4,'dgq','hb','ex'
8,'rp','cs','fg'
5,'ohm','wx','xe'
10,'u','h','rc'
1,'w','kqe','pqt'
3,'hv','u','ij'
7,'q','lus','i'
1,'zsi','vrb','to'
5,'fz','lwl','vnv'
6,'kda','jr','yi'
9,'l','a','ou'
1,'aur','gp','y'
2,'idy','s','tng'
1,'dhc','k','m'
6,'c','u','j'
3,'fj','im','h'
10,'yk','wlm','pq'
8,'ml','sf','ty'
4,'f','dms','l'
4,'ta','s','yr'
2,'urf','d','uat'
7,'dtc','ia','ofv'
2,'n','p','dx'
10,'jza','gp','t'
7,'rtd','ouz','exf'
8,'k','s','j'
1,'hac','x','w'
3,'y','m','ktr'
1,'a','dor','ah'
9,'gbq','je','sin'
2,'uq','e','sm'
6,'bqj','rp','us'
7,'wpa','qyn','rw'
3,'qsu','wo','t'
11,'oym','jqf','lip'
8,'qrq','to','dpn'
11,'p','b','wlb'
11,'qqy','s','twt'
8,'yv','cn','xb'
5,'bs','zca','xnd'
1,'bk','lw','kzz'
10,'lj','cg','jv'
10,'sh','x','bs'
4,'qyj','oo','h'
11,'rwi','uti','s'
5,'pa','jt','d'
11,'kmf','n','f'
3,'mo','wdh','aj'
11,'y','o','m'
9,'fb','mk','sqe'
5,'snu','ur','io'
4,'b','q','j'
9,'p','cu','ta'
2,'v','fq','h'
4,'kd','rv','py'
3,'jt','p','k'
5,'x','d','so'
4,'ve','st','sen'
8,'wn','hp','po'
5,'n','b','k'
1,'hn','zx','i'
5,'hg','qdz','jn'
6,'wj','ce','uwh'
8,'o','o','m'
2,'ds','oq','dd'
11,'ls','k','uj'
1,'d','s','eth'
11,'qc','byx','ro'
7,'qye','yvd','a'
7,'t','j','xp'
3,'uqo','kke','f'
4,'g','j','x'
4,'n','vr','jg'
9,'d','e','k'
1,'um','bm','wv'
4,'q','yf','n'
4,'fxe','hfb','uxl'
7,'w','e','gcw'
7,'a','v','jxq'
7,'f','yyi','oxy'
4,'tnd','l','d'
3,'i','bd','a'
10,'r','l','clz'
10,'yn','n','dwt'
1,'lp','e','vmf'
1,'ah','uyr','qgp'
11,'oqr','fy','mrk'
7,'m','ry','nz'
2,'whd','n','ac'
1,'rbu','bfz','jj'
11,'fpn','hl','ptr'
5,'u','s','pvh'
3,'luy','zr','d'
10,'if','w','p'
11,'cd','am','xqq'
7,'pt','lg','uc'
9,'m','n','qfo'
6,'y','ch','aw'
1,'ff','ec','crc'
1,'h','nr','lp'
2,'ihh','qp','hw'
4,'td','n','khr'
3,'gm','kjm','na'
2,'n','ok','xu'
6,'twd','ab','b'
3,'l','nu','y'
7,'osy','xyk','ne'
3,'nk','o','c'
9,'dir','b','rj'
11,'b','ffj','hwu'
5,'gz','umm','wct'
9,'k','fat','gq'
11,'zc','b','e'
1,'ed','l','vm'
6,'fg','ea','pn'
1,'bg','nln','d'
6,'ro','eae','c'
4,'j','ntn','kc'
11,'t','jof','ibo'
5,'w','wch','p'
10,'zi','mkc','w'
1,'k','udm','nvk'
1,'g','r','it'
5,'xw','rv','jrq'
8,'zr','wu','sa'
1,'bg','x','qoi'
9,'cl','n','vuy'
10,'xk','ycv','aj'
11,'ytg','eh','rh'
7,'q','s','kq'
11,'yq','rkp','os'
1,'ww','pq','gge'
4,'vdi','x','tr'
10,'ise','jn','am'
3,'j','he','i'
9,'ec','ps','g'
10,'uq','q','xrk'
8,'yo','ss','jqi'
8,'i','c','a'
4,'ynp','cs','d'
5,'l','vo','kk'
4,'e','v','xj'
8,'iz','qcw','dxg'
11,'ryy','apg','q'
9,'von','sy','e'
9,'j','nfu','vlr'
1,'sm','oi','bq'
4,'bs','y','ft'
9,'z','lox','pyw'
6,'i','fb','tfs'
7,'n','fvk','b'
3,'h','x','f'
4,'eo','pe','fz'
11,'f','r','iw'
6,'tfa','ex','z'
3,'x','idu','ppn'
1,'a','enm','m'
9,'w','h','n'
1,'v','x','x'
4,'xha','hib','av'
5,'izm','v','gc'
9,'mr','brn','mt'
4,'ki','w','d'
6,'h','k','g'
8,'yr','stc','u'
9,'lob','k','m'
1,'a','skq','r'
11,'zi','sdn','dte'
11,'w','nfx','vmt'
10,'v','j','g'
4,'q','vxa','n'
3,'han','cv','ub'
2,'x','vko','mna'
2,'n','h','f'
11,'tgy','xwk','i'
2,'i','qtz','rd'
11,'fcu','b','hoh'
5,'j','w','xhj'
11,'ic','ch','e'
5,'ins','h','uy'
8,'le','xs','z'
4,'e','hex','jk'
4,'rit','f','vh'
9,'ysc','d','wdo'
5,'e','o','tv'
11,'e','o','m'
9,'ei','n','oqv'
2,'fdz','x','n'
6,'egq','plc','alf'
3,'qrv','qm','ffi'
3,'mou','k','q'
2,'ofc','im','h'
10,'sd','ng','jp'
8,'b','xo','j'
3,'tt','wxf','tqi'
4,'zzj','xxn','wmu'
2,'lty','x','gk'
2,'enh','rnr','u'
9,'dn','gmc','i'
5,'eor','ht','y'
9,'gm','u','lkz'
11,'wd','wvv','lci'
7,'ioa','s','o'
11,'kaw','hoa','h'
11,'v','md','ig'
2,'ef','rw','di'
3,'t','g','kp'
2,'dp','mu','gn'
6,'xtc','vh','t'
5,'p','j','h'
6,'d','y','j'
1,'epr','t','kok'
6,'x','epq','pc'
3,'ltj','gd','mz'
11,'i','l','pf'
6,'fru','l','v'
4,'iwc','fuj','tuj'
4,'xf','e','jyy'
9,'orz','n','l'
6,'qim','e','w'
1,'s','s','w'
9,'l','fa','vz'
3,'h','k','cog'
9,'nqh','fk','aa'
9,'mkz','zyz','xd'
3,'al','tlt','c'
7,'eox','s','n'
2,'h','c','ruv'
11,'op','v','x'
7,'cf','ex','y'
3,'jny','fx','xrk'
1,'eb','ltk','abm'
6,'bvd','oy','bdx'
3,'lon','syy','kri'
10,'jpo','qbp','q'
3,'lm','rg','qg'
6,'ras','r','rz'
4,'etk','wdh','hv'
8,'yld','tqh','oc'
7,'vq','m','kq'
11,'hsm','dxn','mh'
6,'n','ep','jte'
9,'pdz','m','f'
7,'bvg','hxl','ww'
9,'v','h','k'
9,'afo','jt','jyr'
11,'p','ynk','vdx'
10,'aor','tef','es'
11,'ezk','uhc','m'
9,'bjn','rbu','pr'
5,'a','xn','kfn'
8,'yms','xo','ya'
6,'jo','xgn','dxf'
10,'t','cui','ft'
2,'jx','d','gf'
4,'nao','v','i'
7,'xpp','zsh','hr'
9,'i','ro','max'
9,'gbl','ys','om'
7,'pf','cbi','wa'
6,'nww','d','lh'
7,'cth','uu','va'
4,'l','xno','etf'
1,'cb','obe','ivh'
11,'f','t','q'
5,'cn','wzn','yo'
1,'rt','yve','f'
4,'t','c','oaf'
11,'ja','waa','qmh'
9,'ds','llt','s'
4,'kal','z','mt'
10,'yzw','v','q'
2,'ect','r','v'
11,'o','svn','mpn'
1,'pit','qsl','j'
6,'mhq','ryo','iu'
11,'s','kyo','kg'
11,'r','hbc','kod'
1,'us','d','vz'
11,'ex','h','oxx'
6,'im','xb','qit'
3,'bwv','v','trm'
10,'ar','x','ax'
11,'s','qyg','y'
8,'r','veg','hj'
5,'rwu','ox','qr'
1,'no','v','huw'
6,'tjj','h','ic'
6,'p','yq','fwd'
1,'sfl','wjt','vb'
4,'pkm','h','t'
1,'h','pp','yi'
7,'lqg','dyc','gw'
5,'l','jmq','cg'
5,'j','nb','f'
9,'tpx','vnq','wis'
10,'xy','hra','h'
11,'s','t','eu'
11,'ec','iz','u'
9,'nk','cfv','pql'
9,'tkn','son','hpc'
10,'lfh','fx','g'
10,'t','dci','c'
8,'e','hvj','xr'
4,'f','uyh','fi'
5,'p','ev','kti'
11,'euz','r','dd'
11,'ebv','mtd','lmm'
5,'p','rm','vxr'
6,'lvj','gr','mi'
10,'i','ikn','woc'
6,'wmp','zsk','ua'
7,'a','lhz','bco'
6,'ziu','c','zb'
8,'asz','ygs','gm'
1,'om','lb','k'
1,'myo','o','hzx'
5,'pza','fl','f'
9,'p','yp','vs'
3,'oyp','n','ptt'
6,'w','owo','ub'
8,'qve','ug','lp'
4,'nr','g','xk'
3,'ql','l','mey'
3,'ps','j','xy'
3,'b','kl','mea'
7,'h','bgh','ly'
7,'h','f','b'
3,'ddl','lw','d'
11,'u','r','wlc'
3,'c','sz','hm'
3,'kqc','ity','vdy'
7,'b','kr','b'
11,'lwg','h','ar'
10,'pzi','ra','p'
5,'n','qd','oak'
11,'n','ntu','ml'
8,'u','j','zh'
11,'nk','l','g'
11,'dw','cp','wz'
4,'hp','a','amm'
